Handle,Title,Description,Vendor,Product Category,Type,Tags,Price,Status
smooth-mattress-protector,Smooth Mattress Protector,"<p data-mce-fragment=""1"">Protect your mattress in style with our Smooth Mattress Protector. Crafted with a smooth and durable material, it shields against spills, stains and dust mites, ensuring a comfortable and hygienic sleep. Enjoy a longer lifespan for your mattress and a better night's rest.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors,Mattress Protector,"Bedding, Mattress Protector",0.0,active
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
smooth-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-pad,Mattress Pad,"<p data-mce-fragment=""1"">The mattress pad offers an extra layer of comfort and protection for your mattress. Made from high-quality materials, this pad will enhance the lifespan of your mattress while providing a soft and cozy surface for a restful sleep. Experience luxurious comfort and extended durability with our mattress pad.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors,Mattress Protector,"Bedding, Mattress Protector",0.0,active
mattress-pad,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-pad,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-pad,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-pad,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Mattress Encasement,"<p data-mce-fragment=""1"">Protect your mattress from dust, allergens, and spills with our Mattress Encasement. Keep your bed clean and prolong its lifespan. Our encasement is a must-have for anyone looking to maintain a healthy and hygienic sleep environment. Top-quality materials ensure durability and ultimate protection.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors,Mattress Protector,"Bedding, Mattress Protector",0.0,active
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
mattress-encasement,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,IceTech Mattress Protector,"<p data-mce-fragment=""1"">Protect and cool your mattress with IceTech Mattress Protector. This premium protector combines the benefits of a traditional mattress protector with cooling properties to provide a comfortable and refreshing sleep experience. Keep your mattress clean and fresh while staying cool all night long.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Mattress Protectors,Mattress Protector,"Bedding, Mattress Protector",0.0,active
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
icetech-mattress-protector,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Supima Cotton Sheet Set,"<p data-mce-fragment=""1"">Experience the ultimate in luxury with our Supima cotton sheet set. Made from the finest supima cotton, these sheets are smooth, soft, and durable. Enjoy a cool and comfortable night's sleep, while knowing you are sleeping on the highest quality sheets available.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Sheet Sets,"Bedding, Sheet Set",0.0,active
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
supima-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
italian-cotton-sheet-set,Italian Cotton Sheet Set,"<p data-mce-fragment=""1"">Experience luxury and comfort with our Italian Cotton Sheet Set. Made from premium Italian cotton, this sheet set provides unbeatable softness and durability. Perfect for a restful night's sleep, our sheets will elevate your bedding to a whole new level of quality. Invest in the best for your bedroom.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Sheet Sets,"Bedding, Sheet Set",0.0,active
italian-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
italian-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
italian-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
italian-cotton-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Botanical Sheet Set,"<p data-mce-fragment=""1"">Improve your sleep with our Botanical Sheet Set. Made from high-quality materials, these sheets feature a beautiful botanical design. Scientifically proven to promote relaxation and create a calming atmosphere, these sheets will enhance your bedroom decor and provide a restful night's sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Bed Sheets,Sheet Sets,"Bedding, Sheet Set",0.0,active
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
botanical-sheet-set,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-pillow,Zoned Dough Lavender Travel Pillow,"<p data-mce-fragment=""1"">Expertly designed for travelers, the Zoned Dough Lavender Travel Pillow offers unparalleled support and comfort. Made with unique zoned technology and infused with calming lavender, this pillow allows for proper spinal alignment and relaxes the mind for a restful journey. Experience the benefits of a good night's sleep while on the go.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Travel Pillow, Zoned Pillow",0.0,active
zoned-dough-lavender-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-travel-pillow,Shredded Gel Dough Travel Pillow,"<p data-mce-fragment=""1"">Introducing the Shredded Gel Dough Travel Pillow - the perfect travel companion for a comfortable and well-rested journey. Our unique gel-infused shredded foam provides optimal support and cool temperature regulation, making it the ideal choice for any traveler. Say goodbye to stiff necks and hello to blissful travels.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Travel Pillow",0.0,active
shredded-gel-dough-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-neck-pillow,Zoned Dough Lavender Travel Neck Pillow,"<p data-mce-fragment=""1"">Experience ultimate comfort and support on the go with the Zoned Dough Lavender Travel Neck Pillow. Designed specifically for travel, this pillow provides the perfect amount of cushioning and pressure relief to help you relax and sleep better while traveling. Its compact size makes it easy to pack and its calming lavender scent adds an extra touch of relaxation. Say goodbye to uncomfortable flights or long car rides and hello to restful travels.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Travel Pillow, Zoned Pillow",0.0,active
zoned-dough-lavender-travel-neck-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-neck-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-neck-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-dough-lavender-travel-neck-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
gel-dough-z-gel-travel-pillow,Gel Dough Z Gel Travel Pillow,"<p data-mce-fragment=""1"">Experience ultimate comfort while traveling with the Gel Dough Z Gel Travel Pillow. Made from high-quality materials, this travel pillow provides superior support and pressure relief to help you get restful sleep during your travels. Compact and portable, it's the perfect companion for long flights or road trips.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Travel Pillow",0.0,active
gel-dough-z-gel-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
gel-dough-z-gel-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-travel-pillow,CarbonCool Travel Pillow,"<p data-mce-fragment=""1"">Optimize your travel experience with the CarbonCool Travel Pillow. This scientifically-designed pillow offers maximum comfort and support, ensuring a comfortable journey. Say goodbye to stiff necks and restless sleep on flights. Let the CarbonCool Travel Pillow provide you with the ultimate travel companion.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Travel Pillow",0.0,active
carboncool-travel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wrap-around-body-pillow,Wrap-Around Body Pillow,"<p data-mce-fragment=""1"">This wrap-around body pillow provides the ultimate comfort and support for your entire body. Designed to wrap around your body, it offers customizable support and alignment for improved sleep quality. Say goodbye to tossing and turning with this expertly designed pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Pillow, Specialty Pillow",0.0,active
wrap-around-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wrap-around-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wrap-around-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wrap-around-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wrap-around-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Wedge Pillow,"<p data-mce-fragment=""1"">Increase comfort and alleviate neck and back pain with our Wedge Pillow. This specially designed pillow is made to provide support and elevate your head, neck, and upper body while you sleep. Wake up feeling rejuvenated and pain-free with our Wedge Pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Pillow, Specialty Pillow",0.0,active
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
wedge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Lounge Pillow,"<p data-mce-fragment=""1"">The Lounge Pillow allows you to sit up in bed comfortably while reading, reducing strain on your back and neck. Increase your productivity and comfort with this versatile pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Pillow, Specialty Pillow",0.0,active
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
lounge-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
l-shape-pillow,L- Shape Pillow,"<p data-mce-fragment=""1"">The L-Shape Pillow provides essential neck support for a comfortable and pain-free sleep. Its unique design helps alleviate pressure on the neck and shoulders, promoting proper spinal alignment. Wake up feeling refreshed and well-rested with this expertly crafted pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Pillow, Specialty Pillow",0.0,active
l-shape-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
l-shape-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
l-shape-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
l-shape-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
l-shape-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
horseshoe-pregnancy-body-pillow,Horseshoe Pregnancy Body Pillow,"<p data-mce-fragment=""1"">Maximize your comfort with our Horseshoe Pregnancy Body Pillow. Designed to provide you with the necessary support for a comfortable night's sleep during pregnancy. Expertly crafted to improve your overall sleeping experience.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Pillow, Specialty Pillow",0.0,active
horseshoe-pregnancy-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
horseshoe-pregnancy-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
horseshoe-pregnancy-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
horseshoe-pregnancy-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
horseshoe-pregnancy-body-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Shoulder Zoned Gel Dough Pillow,"<p data-mce-fragment=""1"">This Shoulder Zoned Gel Dough Pillow offers optimum support for your shoulders, ensuring a comfortable and restful sleep. The unique zoned design provides targeted support, promoting proper alignment and relieving any tension or discomfort. With its gel-infused memory foam, this pillow offers a cool, breathable sleep experience.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-activedough-pillow,Shoulder Zoned ActiveDough Pillow,"<p data-mce-fragment=""1"">Experience a more comfortable and restful sleep with our Shoulder Zoned ActiveDough Pillow. Designed for side sleepers, this pillow provides optimal support and pressure relief for your shoulders. The cooling technology also helps regulate temperature for a cooler and more comfortable sleep. Wake up refreshed and ready for the day ahead.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-activedough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Shoulder Zoned Dough Peppermint Pillow,"<p data-mce-fragment=""1"">As an industry expert, I can confirm that the Shoulder Zoned Dough Peppermint Pillow is designed for side sleepers. The unique shoulder design provides support for proper alignment, leading to a better night's sleep. Say goodbye to neck pain and hello to a rejuvenated morning.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-peppermint-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Shoulder Zoned Dough Lavender Pillow,"<p data-mce-fragment=""1"">The Shoulder Zoned Dough Lavender Pillow is designed for side sleepers, with zoned support for optimal comfort and alignment. Its unique design ensures a restful night's sleep, with the added benefits of lavender aromatherapy. Wake up feeling refreshed and rejuvenated with this expertly crafted pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-lavender-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Shoulder Zoned Dough Bamboo Charcoal Pillow,"<p data-mce-fragment=""1"">The Shoulder Zoned Dough Bamboo Charcoal Pillow is expertly designed with zoning technology for optimal support and pressure relief. You'll experience targeted comfort and wake up feeling refreshed. Made with bamboo charcoal, this pillow also provides natural odor and moisture control for a healthier sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Aromatherapy Pillow, Pillow, Shoulder Pillow, Zoned Pillow",0.0,active
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-zoned-dough-bamboo-charcoal-pillow-1,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Shoulder Gel Dough Z Gel Pillow,"<p data-mce-fragment=""1"">The Shoulder Gel Dough Z Gel Pillow is perfect for side sleepers looking for a cool and comfortable night's sleep. With its gel-infused design, it cradles your head and neck to provide the ultimate support and comfort. Say goodbye to tossing and turning and hello to a restful night's sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Shoulder Pillow",0.0,active
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-gel-dough-z-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-carboncool-omniphase-pillow,Shoulder CarbonCool Omniphase Pillow,"<p data-mce-fragment=""1"">Wake up feeling rested and rejuvenated with our Shoulder CarbonCool Omniphase Pillow, designed specifically for side sleepers. With its unique Omniphase technology, this pillow provides optimal temperature regulation for a comfortable and uninterrupted sleep. Say goodbye to neck and shoulder pain and hello to a well-rested you.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Shoulder Pillow",0.0,active
shoulder-carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shoulder-carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-talalay-latex-pillow,Zoned Talalay Latex Pillow,"<p data-mce-fragment=""1"">Expertly engineered for optimal support, the Zoned Talalay Latex Pillow provides targeted zones to relieve pressure points and promote proper spinal alignment. Crafted with premium materials, this pillow offers a comfortable and restful sleep experience.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Latex Pillow, Pillow, Zoned Pillow",0.0,active
zoned-talalay-latex-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-talalay-latex-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-talalay-latex-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-talalay-latex-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-gel-dough-pillow,Zoned Gel Dough Pillow,"<p data-mce-fragment=""1"">Introducing the Zoned Gel Dough Pillow, designed with precise support zones for optimal comfort and spinal alignment. With its unique design, this pillow provides targeted support for different areas of the head and neck, resulting in a more restful sleep. Upgrade your sleep experience today.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Zoned Pillow",0.0,active
zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Zoned ActiveDough Gel Pillow,"<p data-mce-fragment=""1"">The Zoned ActiveDough Gel Pillow offers optimal support and cooling comfort thanks to its unique zoned support and gel-infused design. Experience a restful and rejuvenating night's sleep with this scientifically crafted pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow, Zoned Pillow",0.0,active
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
zoned-activedough-gel-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-pillow,Shredded Gel Dough Pillow,"<p data-mce-fragment=""1"">This Shredded Gel Dough Pillow offers optimal comfort and support with its innovative blend of shredded gel infused memory foam. Experience a cool and comfortable night's sleep while the foam conforms to your head and neck, providing personalized support for a restful sleep. Say goodbye to tossing and turning with this superior pillow.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow",0.0,active
shredded-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
shredded-gel-dough-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-omniphase-pillow,CarbonCool Omniphase Pillow,"<p data-mce-fragment=""1"">Introducing the CarbonCool Omniphase Pillow, engineered for ultimate cooling and comfort. Its carbon-infused and gel-infused design provides unparalleled temperature regulation, while its contoured shape provides exceptional support and cradling for a restful night's sleep. Experience the latest in cooling technology for a more rejuvenating sleep.</p>",Malouf,Home & Garden > Linens & Bedding > Bedding > Pillows,Pillow,"Gel Pillow, Pillow",0.0,active
carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
carboncool-omniphase-pillow,Unknown,,Unknown,Uncategorized,Unknown,,0.0,inactive
